157-5-6085776-7-10-1000000014;TextConst with ID 1000000014 in Codeunit 6085776;Select Salesperson from List,Change Salesperson on Customer,Setup default Salesperson Code;
157-5-6085776-7-10-1160040000;TextConst with ID 1160040000 in Codeunit 6085776;An error occurred when performing %1 on %2 %3.;
157-5-6085776-7-10-1160040001;TextConst with ID 1160040001 in Codeunit 6085776;Translate ''%1'' to %2 for all vendors,Translate ''%1'' to %2 for %3 only;
157-5-6085776-7-10-1160040002;TextConst with ID 1160040002 in Codeunit 6085776;Would you like to set up a translation from %1 to Purchaser Code %2?;
157-5-6085776-7-10-1160040003;TextConst with ID 1160040003 in Codeunit 6085776;Select Salesperson from List,Change Salesperson on Customer;
157-5-6085776-7-10-161024013;TextConst with ID 161024013 in Codeunit 6085776;\Any subsequent steps will have to be performed manually.;
157-5-6085776-7-10-161024017;TextConst with ID 161024017 in Codeunit 6085776;No Account has been configured for %1.;
157-5-6086001-7-10-1000;TextConst with ID 1000 in Codeunit 6086001;Credit Memo was put on hold with %1 = %2 (%3).;
157-5-6086001-7-10-1001;TextConst with ID 1001 in Codeunit 6086001;Invoice was put on hold with %1 = %2 (%3).;
157-5-6086001-7-10-1002;TextConst with ID 1002 in Codeunit 6086001;Credit Memo was rejected with %1 = %2 (%3).;
157-5-6086001-7-10-1003;TextConst with ID 1003 in Codeunit 6086001;Invoice was rejected with %1 = %2 (%3).;
157-5-6086001-7-10-1004;TextConst with ID 1004 in Codeunit 6086001;Document was rejected with %1 = %2 (%3).;
157-5-6086001-7-10-1160040000;TextConst with ID 1160040000 in Codeunit 6086001;On Hold was kept intentionally when approving.;
157-5-6086001-7-10-1160040001;TextConst with ID 1160040001 in Codeunit 6086001;On Hold was removed when approving.;
157-5-6086001-7-10-1160040002;TextConst with ID 1160040002 in Codeunit 6086001;You are not allowed to change this document.;
157-5-6086001-7-10-161024012;TextConst with ID 161024012 in Codeunit 6086001;You are not allowed to approve this document.;
157-5-6086001-7-10-161024013;TextConst with ID 161024013 in Codeunit 6086001;You are not allowed to reject this document.;
157-5-6086001-7-10-161024014;TextConst with ID 161024014 in Codeunit 6086001;You are not allowed to forward this document.;
157-5-6086001-7-10-161024016;TextConst with ID 161024016 in Codeunit 6086001;You are not allowed to put this document on hold.;
157-5-6086001-7-10-161024017;TextConst with ID 161024017 in Codeunit 6086001;You are not allowed to remove this document from on hold.;
157-5-6086001-7-10-161024018;TextConst with ID 161024018 in Codeunit 6086001;Your approval limit does not allow you to forward this %1.;
157-5-6086500-7-10-1160040000;TextConst with ID 1160040000 in Codeunit 6086500;The client credentials for Continia Online are invalid or missing.;
157-5-6086500-7-10-1160040002;TextConst with ID 1160040002 in Codeunit 6086500;Successfully connected to Continia Online.;
157-8-6085574-0-10-6085574;Object with ID 6085574 in Page 6085574;Role Center;
157-8-6085574-3-10-1000000000;PageControl with ID 1000000000 in Page 6085574;Purchase Credit Memos;
157-8-6085574-3-10-1000000003;PageControl with ID 1000000003 in Page 6085574;Purchase Invoices;
157-8-6085574-3-10-1000000004;PageControl with ID 1000000004 in Page 6085574;Document Journal;
157-8-6085574-3-10-1000000005;PageControl with ID 1000000005 in Page 6085574;Purchase;
157-8-6085574-3-10-1000000007;PageControl with ID 1000000007 in Page 6085574;Posted Return Shipments;
157-8-6085574-3-10-1000000008;PageControl with ID 1000000008 in Page 6085574;Posted Purchase Credit Memos;
157-8-6085574-3-10-1000000009;PageControl with ID 1000000009 in Page 6085574;Posted Purchase Invoices;
157-8-6085574-3-10-1000000010;PageControl with ID 1000000010 in Page 6085574;Posted Purchase Receipts;
157-8-6085574-3-10-1000000011;PageControl with ID 1000000011 in Page 6085574;Posted Documents;
157-8-6085574-3-10-1000000012;PageControl with ID 1000000012 in Page 6085574;Approval Entries;
157-8-6085574-3-10-1000000014;PageControl with ID 1000000014 in Page 6085574;Overdue Notification Entries;
157-8-6085574-3-10-1000000016;PageControl with ID 1000000016 in Page 6085574;Marketing;
157-8-6085574-3-10-1000000017;PageControl with ID 1000000017 in Page 6085574;Contacts;
157-8-6085574-3-10-161024012;PageControl with ID 161024012 in Page 6085574;Pending Approval;
157-8-6085574-3-10-161024013;PageControl with ID 161024013 in Page 6085574;Released;
157-8-6085574-3-10-161024014;PageControl with ID 161024014 in Page 6085574;Open;
157-8-6085574-3-10-161024015;PageControl with ID 161024015 in Page 6085574;Pending Approval;
157-8-6085574-3-10-161024016;PageControl with ID 161024016 in Page 6085574;Pending Prepayment;
157-8-6085574-3-10-161024018;PageControl with ID 161024018 in Page 6085574;Released;
157-8-6085574-3-10-161024019;PageControl with ID 161024019 in Page 6085574;Open;
157-8-6085574-3-10-6085574;PageControl with ID 6085574 in Page 6085574;Delete Invoiced Purchase Orders...;
157-8-6085574-3-10-6085575;PageControl with ID 6085575 in Page 6085574;Delete Invoiced Purchase Return Orders...;
157-8-6085574-3-10-6085577;PageControl with ID 6085577 in Page 6085574;Data Deletion;
157-8-6085574-3-10-6085579;PageControl with ID 6085579 in Page 6085574;Purchase Orders;
157-8-6085574-3-10-6085580;PageControl with ID 6085580 in Page 6085574;Purchase Return Orders;
157-8-6085574-3-10-6085581;PageControl with ID 6085581 in Page 6085574;Posted Sales Credit Memos;
157-8-6085574-3-10-6085582;PageControl with ID 6085582 in Page 6085574;Posted Return Receipts;
157-8-6085574-3-10-6085583;PageControl with ID 6085583 in Page 6085574;Posted Sales Invoices;
157-8-6085574-3-10-6085584;PageControl with ID 6085584 in Page 6085574;Posted Sales Shipments;
157-8-6085574-3-10-6085585;PageControl with ID 6085585 in Page 6085574;Sales Credit Memos;
157-8-6085574-3-10-6085586;PageControl with ID 6085586 in Page 6085574;Sales Return Orders;
157-8-6085574-3-10-6085587;PageControl with ID 6085587 in Page 6085574;Sales Invoices;
157-8-6085574-3-10-6085588;PageControl with ID 6085588 in Page 6085574;Sales Orders;
157-8-6085574-3-10-6085589;PageControl with ID 6085589 in Page 6085574;Customers;
157-8-6085574-3-10-8;PageControl with ID 8 in Page 6085574;Vendors;
157-8-6085575-0-10-6085575;Object with ID 6085575 in Page 6085575;Document Capture Setup;
157-8-6085575-0-50-6085575;Object with ID 6085575 in Page 6085575;0,Status E-mail,Continia Online,About...;
157-8-6085575-3-10-1000000001;PageControl with ID 1000000001 in Page 6085575;General;
157-8-6085575-3-10-1000000005;PageControl with ID 1000000005 in Page 6085575;Numbering;
157-8-6085575-3-10-1160040003;PageControl with ID 1160040003 in Page 6085575;Activate Company;
157-8-6085575-3-10-1160040005;PageControl with ID 1160040005 in Page 6085575;No. of Reason Codes;
157-8-6085575-3-10-161024017;PageControl with ID 161024017 in Page 6085575;Web;
157-8-6085575-3-10-161024018;PageControl with ID 161024018 in Page 6085575;Purchase Approval;
157-8-6085575-3-10-161024019;PageControl with ID 161024019 in Page 6085575;Web Dimensions;
157-8-6085575-3-10-161024073;PageControl with ID 161024073 in Page 6085575;About Document Capture;
157-8-6085575-3-10-161024074;PageControl with ID 161024074 in Page 6085575;F&unctions;
157-8-6085575-3-10-161024075;PageControl with ID 161024075 in Page 6085575;Import Template;
157-8-6085575-3-10-161024076;PageControl with ID 161024076 in Page 6085575;&E-Mail;
157-8-6085575-3-10-161024077;PageControl with ID 161024077 in Page 6085575;Export Template;
157-8-6085575-3-10-161024078;PageControl with ID 161024078 in Page 6085575;SMTP Setup;
157-8-6085575-3-10-161024082;PageControl with ID 161024082 in Page 6085575;Upgrade Data to Latest Version;
157-8-6085575-3-10-2;PageControl with ID 2 in Page 6085575;Send Test E-Mail;
157-8-6085575-3-10-3;PageControl with ID 3 in Page 6085575;Import Continia Web Client Add-Ins;
157-8-6085575-3-10-6085574;PageControl with ID 6085574 in Page 6085575;Delete;
157-8-6085575-3-10-6085575;PageControl with ID 6085575 in Page 6085575;E&xport;
157-8-6085575-3-10-6085576;PageControl with ID 6085576 in Page 6085575;Import;
157-8-6085575-3-10-6085577;PageControl with ID 6085577 in Page 6085575;&Security Certificate;
157-8-6085575-3-10-6085579;PageControl with ID 6085579 in Page 6085575;Create Web Services;
157-8-6085575-3-10-6085580;PageControl with ID 6085580 in Page 6085575;Scanning;
157-8-6085575-3-10-6085587;PageControl with ID 6085587 in Page 6085575;Scan Signature Certificate;
157-8-6085575-3-10-6085588;PageControl with ID 6085588 in Page 6085575;Delete;
157-8-6085575-3-10-6085589;PageControl with ID 6085589 in Page 6085575;E&xport;
157-8-6085575-3-10-6085590;PageControl with ID 6085590 in Page 6085575;Import;
157-8-6085575-7-10-1000;TextConst with ID 1000 in Page 6085575;Continia Web Client Add-Ins was successfully imported.;
157-8-6085575-7-10-161024012;TextConst with ID 161024012 in Page 6085575;Do you want to replace the existing template %1 %2?;
157-8-6085575-7-10-161024013;TextConst with ID 161024013 in Page 6085575;Status e-mail template.htm;
157-8-6085575-7-10-6085573;TextConst with ID 6085573 in Page 6085575;You are not allowed to export the %1.;
157-8-6085575-7-10-6085574;TextConst with ID 6085574 in Page 6085575;Do you want to delete the %1?;
157-8-6085575-7-10-6085575;TextConst with ID 6085575 in Page 6085575;Do you want to replace the existing %1?;
157-8-6085577-0-10-6085577;Object with ID 6085577 in Page 6085577;Scanning & OCR;
157-8-6085577-3-10-1000000008;PageControl with ID 1000000008 in Page 6085577;&Scanner;
157-8-6085577-3-10-1160040000;PageControl with ID 1160040000 in Page 6085577;Continia Online E-Mail;
157-8-6085577-3-10-6085573;PageControl with ID 6085573 in Page 6085577;Send Local PDF files to Cloud OCR;
157-8-6085577-3-10-6085578;PageControl with ID 6085578 in Page 6085577;&Setup;
157-8-6085577-3-10-6085579;PageControl with ID 6085579 in Page 6085577;&Update Scanner List;
157-8-6085577-3-10-6085581;PageControl with ID 6085581 in Page 6085577;&Import Files;
157-8-6085577-3-10-6085582;PageControl with ID 6085582 in Page 6085577;&Scan;
157-8-6085577-7-10-1000000004;TextConst with ID 1000000004 in Page 6085577;Scan single-paged documents (front),Scan multi-paged documents (front),Scan single-paged documents (front and back),Scan multi-paged documents (front and back);
157-8-6085577-7-10-1000000005;TextConst with ID 1000000005 in Page 6085577;Loading Scanner List...;
157-8-6085577-7-10-1000000006;TextConst with ID 1000000006 in Page 6085577;Scanning completed.;
157-8-6085577-7-10-1000000007;TextConst with ID 1000000007 in Page 6085577;The paper is jammed in the document feeder.\\Do you wish to continue?;
157-8-6085577-7-10-1000000009;TextConst with ID 1000000009 in Page 6085577;No scanner was detected.\\If you have a connected scanner, you could try to switch it off and on again.;
157-8-6085577-7-10-161024012;TextConst with ID 161024012 in Page 6085577;%1 - %2;
157-8-6085577-7-10-6085573;TextConst with ID 6085573 in Page 6085577;Password for %1 is wrong in %2.;
157-8-6085577-7-10-6085577;TextConst with ID 6085577 in Page 6085577;An error occured when storing the document.;
157-8-6085593-0-10-6085593;Object with ID 6085593 in Page 6085593;Document Capture Client Addin;
157-8-6085593-7-10-1000000001;TextConst with ID 1000000001 in Page 6085593;Page %1;
157-8-6085593-7-10-1000000002;TextConst with ID 1000000002 in Page 6085593;(%1 pages in total);
157-8-6085593-7-10-1000000015;TextConst with ID 1000000015 in Page 6085593;2000000000;
157-8-6085594-0-10-6085594;Object with ID 6085594 in Page 6085594;Document Card;
157-8-6085594-0-50-6085594;Object with ID 6085594 in Page 6085594;0,Process,2,Document,Template,Vendor,Customer;
157-8-6085594-3-10-1000000001;PageControl with ID 1000000001 in Page 6085594;Source Document;
157-8-6085594-3-10-1000000002;PageControl with ID 1000000002 in Page 6085594;Comments;
157-8-6085594-3-10-1000000004;PageControl with ID 1000000004 in Page 6085594;Lines;
157-8-6085594-3-10-1000000006;PageControl with ID 1000000006 in Page 6085594;General;
157-8-6085594-3-10-1000000007;PageControl with ID 1000000007 in Page 6085594;Source ID;
157-8-6085594-3-10-1000000015;PageControl with ID 1000000015 in Page 6085594;Header;
157-8-6085594-3-10-1000000023;PageControl with ID 1000000023 in Page 6085594;Re&ject;
157-8-6085594-3-10-1000000024;PageControl with ID 1000000024 in Page 6085594;&Register;
157-8-6085594-3-10-1000000025;PageControl with ID 1000000025 in Page 6085594;&Registration;
157-8-6085594-3-10-1000000031;PageControl with ID 1000000031 in Page 6085594;F&unctions;
157-8-6085594-3-10-1160040000;PageControl with ID 1160040000 in Page 6085594;Incoming E-Mail;
157-8-6085594-3-10-1160040001;PageControl with ID 1160040001 in Page 6085594;&PDF File;
157-8-6085594-3-10-1160040002;PageControl with ID 1160040002 in Page 6085594;Document;
157-8-6085594-3-10-1160040004;PageControl with ID 1160040004 in Page 6085594;Co&mments;
157-8-6085594-3-10-1160040200;PageControl with ID 1160040200 in Page 6085594;&Remove Template Field;
157-8-6085594-3-10-161024013;PageControl with ID 161024013 in Page 6085594;First Table Line Has Captions;
157-8-6085594-3-10-161024019;PageControl with ID 161024019 in Page 6085594;No. of Search Texts;
157-8-6085594-3-10-161024021;PageControl with ID 161024021 in Page 6085594;Crea&te/Select Template;
157-8-6085594-3-10-161024022;PageControl with ID 161024022 in Page 6085594;&Validate;
157-8-6085594-3-10-161024023;PageControl with ID 161024023 in Page 6085594;&Match Lines;
157-8-6085594-3-10-161024025;PageControl with ID 161024025 in Page 6085594;&Recognize Fields;
157-8-6085594-3-10-6085573;PageControl with ID 6085573 in Page 6085594;Ledger E&ntries;
157-8-6085594-3-10-6085574;PageControl with ID 6085574 in Page 6085594;Re&open;
157-8-6085594-3-10-6085575;PageControl with ID 6085575 in Page 6085594;&Translations;
157-8-6085594-3-10-6085576;PageControl with ID 6085576 in Page 6085594;&Template Card;
157-8-6085594-3-10-6085577;PageControl with ID 6085577 in Page 6085594;&Add Template Field;
157-8-6085594-3-10-6085578;PageControl with ID 6085578 in Page 6085594;Move to &Company;
157-8-6085594-3-10-6085580;PageControl with ID 6085580 in Page 6085594;&Navigate;
157-8-6085594-3-10-6085587;PageControl with ID 6085587 in Page 6085594;&Customer Card;
157-8-6085594-3-10-6085588;PageControl with ID 6085588 in Page 6085594;Customer;
157-8-6085594-3-10-6085589;PageControl with ID 6085589 in Page 6085594;Ledger E&ntries;
157-8-6085594-3-10-6085590;PageControl with ID 6085590 in Page 6085594;&Unposted Documents;
157-8-6085594-3-10-6085591;PageControl with ID 6085591 in Page 6085594;Vendor Card;
157-8-6085594-3-10-6085592;PageControl with ID 6085592 in Page 6085594;Vendor;
157-8-6085594-7-10-1160040005;TextConst with ID 1160040005 in Page 6085594;Source Name;
157-8-6085594-7-10-1160040006;TextConst with ID 1160040006 in Page 6085594;Source ID;
157-8-6085596-0-10-6085596;Object with ID 6085596 in Page 6085596;Document Capture Client Addin;
157-8-6085596-7-10-1000000001;TextConst with ID 1000000001 in Page 6085596;Page %1;
157-8-6085596-7-10-1000000002;TextConst with ID 1000000002 in Page 6085596;(%1 pages in total);
157-8-6085600-0-10-6085600;Object with ID 6085600 in Page 6085600;Document Journal;
157-8-6085600-0-50-6085600;Object with ID 6085600 in Page 6085600;0,Process,2,Document,Template,Vendor,Customer;
