"157-8-6085728-3-10-120";"PageControl with ID 120 in Page 6085728";"Dimensions";"Dimensions"
"157-8-6085728-3-10-130";"PageControl with ID 130 in Page 6085728";"Print";"Print"
"157-8-6085728-3-10-133";"PageControl with ID 133 in Page 6085728";"Co&mments";"Co&mments"
"157-8-6085728-3-10-1904291901";"PageControl with ID 1904291901 in Page 6085728";"Version";"Version"
"157-8-6085728-3-10-1905885101";"PageControl with ID 1905885101 in Page 6085728";"Invoicing";"Invoicing"
"157-8-6085728-3-10-1906801201";"PageControl with ID 1906801201 in Page 6085728";"Shipping";"Shipping"
"157-8-6085728-3-10-1907468901";"PageControl with ID 1907468901 in Page 6085728";"Foreign Trade";"Foreign Trade"
"157-8-6085734-0-10-6085734";"Object with ID 6085734 in Page 6085734";"Purchase Credit Memo Archive";"Purchase Credit Memo Archive"
"157-8-6085734-3-10-1";"PageControl with ID 1 in Page 6085734";"General";"General"
"157-8-6085734-3-10-116";"PageControl with ID 116 in Page 6085734";"Ver&sion";"Ver&sion"
"157-8-6085734-3-10-119";"PageControl with ID 119 in Page 6085734";"Card";"Card"
"157-8-6085734-3-10-12";"PageControl with ID 12 in Page 6085734";"Buy-from Post Code/City";"Buy-from Post Code/City"
"157-8-6085734-3-10-120";"PageControl with ID 120 in Page 6085734";"Dimensions";"Dimensions"
"157-8-6085734-3-10-130";"PageControl with ID 130 in Page 6085734";"Print";"Print"
"157-8-6085734-3-10-133";"PageControl with ID 133 in Page 6085734";"Co&mments";"Co&mments"
"157-8-6085734-3-10-161024039";"PageControl with ID 161024039 in Page 6085734";"Application";"Application"
"157-8-6085734-3-10-161024040";"PageControl with ID 161024040 in Page 6085734";"Version";"Version"
"157-8-6085734-3-10-1905885101";"PageControl with ID 1905885101 in Page 6085734";"Invoicing";"Invoicing"
"157-8-6085734-3-10-1906801201";"PageControl with ID 1906801201 in Page 6085734";"Shipping";"Shipping"
"157-8-6085734-3-10-1907468901";"PageControl with ID 1907468901 in Page 6085734";"Foreign Trade";"Foreign Trade"
"157-8-6085740-0-10-6085740";"Object with ID 6085740 in Page 6085740";"Purchase Lines";"Purchase Lines"
"157-8-6085740-3-10-1900000001";"PageControl with ID 1900000001 in Page 6085740";"Purch. Approval Entries Subp.";"Purch. Approval Entries Subp."
"157-8-6085744-0-10-6085744";"Object with ID 6085744 in Page 6085744";"Approval Group Card";"Approval Group Card"
"157-8-6085744-3-10-161024013";"PageControl with ID 161024013 in Page 6085744";"General";"General"
"157-8-6085744-3-10-161024019";"PageControl with ID 161024019 in Page 6085744";"Filters";"Filters"
"157-8-6085744-3-10-161024023";"PageControl with ID 161024023 in Page 6085744";"Dimensions";"Dimensions"
"157-8-6085744-3-10-161024024";"PageControl with ID 161024024 in Page 6085744";"Users";"Users"
"157-8-6085759-0-10-6085759";"Object with ID 6085759 in Page 6085759";"Documents";"Documents"
"157-8-6085759-7-10-161024023";"TextConst with ID 161024023 in Page 6085759";"Open Document,Edit Properties";"Open Document,Edit Properties"
"157-8-6085759-7-10-161024024";"TextConst with ID 161024024 in Page 6085759";"Drop Files Here";"Drop Files Here"
"157-8-6085759-7-10-161024025";"TextConst with ID 161024025 in Page 6085759";"Browse";"Browse"
"157-8-6085759-7-10-161024026";"TextConst with ID 161024026 in Page 6085759";"New";"New"
"157-8-6085759-7-10-161024027";"TextConst with ID 161024027 in Page 6085759";"You must enter a description to create a new document.";"You must enter a description to create a new document."
"157-8-6085759-7-10-161024029";"TextConst with ID 161024029 in Page 6085759";"There are no %1 that has %2.";"There are no %1 that has %2."
"157-8-6085759-7-10-161024030";"TextConst with ID 161024030 in Page 6085759";"Delete %1?";"Delete %1?"
"157-8-6085780-0-10-6085780";"Object with ID 6085780 in Page 6085780";"Create New Document";"Create New Document"
"157-8-6085780-3-10-6085575";"PageControl with ID 6085575 in Page 6085780";"Creating";"Creating"
"157-8-6085780-3-10-6085576";"PageControl with ID 6085576 in Page 6085780";"Description";"Description"
"157-8-6085780-3-10-6085577";"PageControl with ID 6085577 in Page 6085780";"Category Code";"Category Code"
"157-8-6085780-7-10-161024019";"TextConst with ID 161024019 in Page 6085780";"There are no %1 that has %2.";"There are no %1 that has %2."
"157-8-6085781-0-10-6085781";"Object with ID 6085781 in Page 6085781";"Rename Document Dialog";"Rename Document Dialog"
"157-8-6085781-3-10-161024015";"PageControl with ID 161024015 in Page 6085781";"Description";"Description"
"157-8-6085785-0-10-6085785";"Object with ID 6085785 in Page 6085785";"Document Capture Client Addin";"Document Capture Client Addin"
"157-8-6085785-7-10-1000000001";"TextConst with ID 1000000001 in Page 6085785";"Page %1";"Page %1"
"157-8-6085785-7-10-1000000002";"TextConst with ID 1000000002 in Page 6085785";"(%1 pages in total)";"(%1 pages in total)"
"157-8-6086048-0-10-6086048";"Object with ID 6086048 in Page 6086048";"Document Capture Client Addin";"Document Capture Client Addin"
"157-8-6086048-7-10-1000000001";"TextConst with ID 1000000001 in Page 6086048";"Page %1";"Page %1"
"157-8-6086048-7-10-1000000002";"TextConst with ID 1000000002 in Page 6086048";"(%1 pages in total)";"(%1 pages in total)"
"157-8-6086061-0-10-6086061";"Object with ID 6086061 in Page 6086061";"User Setup by Company";"User Setup by Company"
"157-8-6086061-3-10-1160040003";"PageControl with ID 1160040003 in Page 6086061";"Access";"Access"
"157-8-6086061-3-10-1160040024";"PageControl with ID 1160040024 in Page 6086061";"Approval &Permissions";"Approval &Permissions"
"157-8-6086061-3-10-1160040025";"PageControl with ID 1160040025 in Page 6086061";"Approval User Groups";"Approval User Groups"
"157-8-6086061-7-10-1160040028";"TextConst with ID 1160040028 in Page 6086061";"%1 does not have access to company %2.";"%1 does not have access to company %2."
"157-8-6086061-7-10-1160040029";"TextConst with ID 1160040029 in Page 6086061";"%2 (%1) does not have access to company %3.";"%2 (%1) does not have access to company %3."
"176-8-6086028-0-10-6086028";"Object with ID 6086028 in Page 6086028";"Web Portal User Company (WS)";"Web Portal User Company (WS)"
"192-8-6085702-0-10-6085702";"Object with ID 6085702 in Page 6085702";"Invoice Matching";"Invoice Matching"
"192-8-6085702-0-50-6085702";"Object with ID 6085702 in Page 6085702";"0,Process,2,Template,Vendor";"0,Process,2,Template,Vendor"
"192-8-6085702-3-10-1000000003";"PageControl with ID 1000000003 in Page 6085702";"Purchase Receipt Lines";"Purchase Receipt Lines"
"192-8-6085702-3-10-1000000006";"PageControl with ID 1000000006 in Page 6085702";"Remove &All Matches";"Remove &All Matches"
"192-8-6085702-3-10-1000000007";"PageControl with ID 1000000007 in Page 6085702";"Document Lines";"Document Lines"
"192-8-6085702-3-10-1000000008";"PageControl with ID 1000000008 in Page 6085702";"Perform Match";"Perform Match"
"192-8-6085702-3-10-1000000011";"PageControl with ID 1000000011 in Page 6085702";"F&unctions";"F&unctions"
"192-8-6085702-3-10-1000000013";"PageControl with ID 1000000013 in Page 6085702";"&Translations";"&Translations"
"192-8-6085702-3-10-1000000014";"PageControl with ID 1000000014 in Page 6085702";"&Template Card";"&Template Card"
"192-8-6085702-3-10-1000000015";"PageControl with ID 1000000015 in Page 6085702";"&Template";"&Template"
"192-8-6085702-3-10-1000000025";"PageControl with ID 1000000025 in Page 6085702";"Source Document";"Source Document"
"192-8-6085702-3-10-1160040000";"PageControl with ID 1160040000 in Page 6085702";"Order Lines";"Order Lines"
"192-8-6085702-3-10-1160040001";"PageControl with ID 1160040001 in Page 6085702";"Ledger E&ntries";"Ledger E&ntries"
"192-8-6085702-3-10-1160040002";"PageControl with ID 1160040002 in Page 6085702";"&Unposted Documents";"&Unposted Documents"
"192-8-6085702-3-10-1160040003";"PageControl with ID 1160040003 in Page 6085702";"Vendor Card";"Vendor Card"
"192-8-6085702-3-10-1160040004";"PageControl with ID 1160040004 in Page 6085702";"Vendor";"Vendor"
"192-8-6085702-3-10-1160040005";"PageControl with ID 1160040005 in Page 6085702";"Filter on Order No.";"Filter on Order No."
"192-8-6085702-3-10-6";"PageControl with ID 6 in Page 6085702";"Match Overview";"Match Overview"
"192-8-6085702-7-10-1000000008";"TextConst with ID 1000000008 in Page 6085702";"Do you wish to reset matches for all document lines?";"Do you wish to reset matches for all document lines?"
"192-8-6085702-7-10-1000000016";"TextConst with ID 1000000016 in Page 6085702";"Manual Match";"Manual Match"
"192-8-6085702-7-10-1160040002";"TextConst with ID 1160040002 in Page 6085702";"Difference";"Difference"
"192-8-6085702-7-10-161024015";"TextConst with ID 161024015 in Page 6085702";"Amount to Match";"Amount to Match"
"192-8-6085702-7-10-161024016";"TextConst with ID 161024016 in Page 6085702";"Matched Amount";"Matched Amount"
"192-8-6085704-0-10-6085704";"Object with ID 6085704 in Page 6085704";"Credit Memo Matching";"Credit Memo Matching"
"192-8-6085704-3-10-1000000003";"PageControl with ID 1000000003 in Page 6085704";"Return Shipment Lines";"Return Shipment Lines"
"192-8-6085704-3-10-1000000006";"PageControl with ID 1000000006 in Page 6085704";"Remove &All Matches";"Remove &All Matches"
"192-8-6085704-3-10-1000000007";"PageControl with ID 1000000007 in Page 6085704";"Document Lines";"Document Lines"
"192-8-6085704-3-10-1000000008";"PageControl with ID 1000000008 in Page 6085704";"Perform Match";"Perform Match"
"192-8-6085704-3-10-1000000011";"PageControl with ID 1000000011 in Page 6085704";"F&unctions";"F&unctions"
"192-8-6085704-3-10-1000000013";"PageControl with ID 1000000013 in Page 6085704";"&Translations";"&Translations"
"192-8-6085704-3-10-1000000014";"PageControl with ID 1000000014 in Page 6085704";"&Template Card";"&Template Card"
"192-8-6085704-3-10-1000000015";"PageControl with ID 1000000015 in Page 6085704";"&Template";"&Template"
"192-8-6085704-3-10-1000000025";"PageControl with ID 1000000025 in Page 6085704";"Source Document";"Source Document"
"192-8-6085704-3-10-1160040000";"PageControl with ID 1160040000 in Page 6085704";"Ledger E&ntries";"Ledger E&ntries"
"192-8-6085704-3-10-1160040001";"PageControl with ID 1160040001 in Page 6085704";"Return Order Lines";"Return Order Lines"
"192-8-6085704-3-10-1160040002";"PageControl with ID 1160040002 in Page 6085704";"Vendor Card";"Vendor Card"
"192-8-6085704-3-10-1160040003";"PageControl with ID 1160040003 in Page 6085704";"&Unposted Documents";"&Unposted Documents"
"192-8-6085704-3-10-1160040004";"PageControl with ID 1160040004 in Page 6085704";"Filter on Order No.";"Filter on Order No."
"192-8-6085704-3-10-1160040005";"PageControl with ID 1160040005 in Page 6085704";"Vendor";"Vendor"
"192-8-6085704-3-10-7";"PageControl with ID 7 in Page 6085704";"Match Overview";"Match Overview"
"192-8-6085704-7-10-1000000008";"TextConst with ID 1000000008 in Page 6085704";"Do you wish to reset matches for all document lines?";"Do you wish to reset matches for all document lines?"
"192-8-6085704-7-10-1000000016";"TextConst with ID 1000000016 in Page 6085704";"Manual Match";"Manual Match"
"192-8-6085704-7-10-1160040000";"TextConst with ID 1160040000 in Page 6085704";"Difference";"Difference"
"192-8-6085704-7-10-161024017";"TextConst with ID 161024017 in Page 6085704";"Matched Amount";"Matched Amount"
"192-8-6085704-7-10-161024018";"TextConst with ID 161024018 in Page 6085704";"Amount to Match";"Amount to Match"
"208-5-6085600-7-10-161024012";"TextConst with ID 161024012 in Codeunit 6085600";"You must enter a comment.";"You must enter a comment."
"208-5-6085607-7-10-1160040000";"TextConst with ID 1160040000 in Codeunit 6085607";"Lookup for Table No. %1 is not supported.\\You can create your own Codeunit to support lookup for custom Tables and refer to it in field %2 in the %3.";"Lookup for Table No. %1 is not supported.\\You can create your own Codeunit to support lookup for custom Tables and refer to it in field %2 in the %3."
"208-5-6085785-7-10-1000";"TextConst with ID 1000 in Codeunit 6085785";"An event with description %1 already exists. (Continia)";"An event with description %1 already exists. (Continia)"
"208-5-6085785-7-10-1001";"TextConst with ID 1001 in Codeunit 6085785";"A purchase document is force approved. (Continia)";"A purchase document is force approved. (Continia)"
"208-5-6085785-7-10-1002";"TextConst with ID 1002 in Codeunit 6085785";"An approval request is approved and delegated. (Continia)";"An approval request is approved and delegated. (Continia)"
"208-5-6085785-7-10-1003";"TextConst with ID 1003 in Codeunit 6085785";"An approval request is delegated. (Continia)";"An approval request is delegated. (Continia)"
"208-5-6085785-7-10-1004";"TextConst with ID 1004 in Codeunit 6085785";"An approval request is delegated with a request to be sent back. (Continia)";"An approval request is delegated with a request to be sent back. (Continia)"
"208-5-6085785-7-10-1005";"TextConst with ID 1005 in Codeunit 6085785";"An approval request was sent back. (Continia)";"An approval request was sent back. (Continia)"
"208-5-6085785-7-10-1006";"TextConst with ID 1006 in Codeunit 6085785";"An advanced approval request is approved. (Continia)";"An advanced approval request is approved. (Continia)"
"208-5-6085786-7-10-1000";"TextConst with ID 1000 in Codeunit 6085786";"A response with description %1 already exists.";"A response with description %1 already exists."
"208-5-6085786-7-10-1001";"TextConst with ID 1001 in Codeunit 6085786";"Create an approval request for the record using approver type %1 and %2 (DC).";"Create an approval request for the record using approver type %1 and %2 (DC)."
"208-5-6085786-7-10-1002";"TextConst with ID 1002 in Codeunit 6085786";"Send back an approval request.";"Send back an approval request."
"208-5-6085786-7-10-1003";"TextConst with ID 1003 in Codeunit 6085786";"Return to the initial state.";"Return to the initial state."
"208-5-6085786-7-10-1004";"TextConst with ID 1004 in Codeunit 6085786";"Force approve the approval request.";"Force approve the approval request."
"208-5-6085786-7-10-1005";"TextConst with ID 1005 in Codeunit 6085786";"Approve and delegate the approval entry.";"Approve and delegate the approval entry."
"208-5-6085786-7-10-1006";"TextConst with ID 1006 in Codeunit 6085786";"Delegate the approval entry.";"Delegate the approval entry."
"208-5-6085786-7-10-1007";"TextConst with ID 1007 in Codeunit 6085786";"Delegate the approval and send it back after approval.";"Delegate the approval and send it back after approval."
"208-5-6085786-7-10-1008";"TextConst with ID 1008 in Codeunit 6085786";"Validate the approval request and if needed run the advanced approval routine.";"Validate the approval request and if needed run the advanced approval routine."
"208-5-6085787-7-10-1001";"TextConst with ID 1001 in Codeunit 6085787";"Continia Document Capture";"Continia Document Capture"
"208-5-6085787-7-10-1002";"TextConst with ID 1002 in Codeunit 6085787";"Purchase Invoice Approval Workflow";"Purchase Invoice Approval Workflow"
"208-5-6085787-7-10-1003";"TextConst with ID 1003 in Codeunit 6085787";"Purchase Invoice Advanced Approval Workflow";"Purchase Invoice Advanced Approval Workflow"
"208-5-6085787-7-10-1010";"TextConst with ID 1010 in Codeunit 6085787";"The approval request for the record has been canceled.";"The approval request for the record has been canceled."
"208-5-6085787-7-10-1011";"TextConst with ID 1011 in Codeunit 6085787";"No event conditions are specified.";"No event conditions are specified."
"208-5-6085787-7-10-1016";"TextConst with ID 1016 in Codeunit 6085787";"The document was released.";"The document was released."
"208-5-6085787-7-10-1017";"TextConst with ID 1017 in Codeunit 6085787";"Purchase Invoice Force Approval Workflow";"Purchase Invoice Force Approval Workflow"
"208-5-6085787-7-10-1019";"TextConst with ID 1019 in Codeunit 6085787";"Purchase Credit Memo Force Approval Workflow";"Purchase Credit Memo Force Approval Workflow"
"208-5-6085787-7-10-1020";"TextConst with ID 1020 in Codeunit 6085787";"Purchase Credit Memo Advanced Approval Workflow";"Purchase Credit Memo Advanced Approval Workflow"
"208-5-6085787-7-10-1021";"TextConst with ID 1021 in Codeunit 6085787";"Purchase Credit Memo Approval Workflow";"Purchase Credit Memo Approval Workflow"
"208-5-6085788-7-10-1000";"TextConst with ID 1000 in Codeunit 6085788";"Please select the folder where the Continia Web Client Add-ins are located.";"Please select the folder where the Continia Web Client Add-ins are located."
"208-5-6085788-7-10-1001";"TextConst with ID 1001 in Codeunit 6085788";"The necessary components was not found in the selected folder.\\Do you want to select another folder?\\You can do this later from the Document Capture or Expense Management Setup card.";"The necessary components was not found in the selected folder.\\Do you want to select another folder?\\You can do this later from the Document Capture or Expense Management Setup card."
